KPKNL,KATEGORI  PEMOHON LELANG/PENJUAL,JENIS LELANG,JAMINAN PENAWARAN LELANG,KATEGORI BARANG,UMKM,SIFAT BARANG,Jenis Lelang Umum,Quartal,Jenis Lelang Umum,NILAI LIMIT,Bulan Lelang,Tahun Lelang,JUMLAH PESERTA LELANG,STATUS LELANG,JENIS PENAWARAN
KPKNL Dumai,PEMERINTAH DAERAH,BARANG MILIK DAERAH,11700000.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,29248000,7,2021,2,LAKU,Internet Open Bidding
KPKNL Dumai,PEMERINTAH DAERAH,BARANG MILIK DAERAH,15895000.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,39739000,7,2021,2,LAKU,Internet Open Bidding
KPKNL Dumai,KEMENTERIAN/LEMBAGA,BMN TEGAHAN KEPABEANAN DAN CUKAI,18000000.0,Lainnya,Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,89837000,8,2021,2,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Inventaris,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,390000,5,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,5200000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Dumai,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,1995500.0,Paket Roda 2,Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,3991000,10,2021,3,LAKU,Internet Open Bidding
KPKNL Dumai,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,820600.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,4103000,12,2021,6,LAKU,Internet Open Bidding
KPKNL Dumai,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,250000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,1250000000,3,2021,1,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,869000,12,2021,45,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,959000,12,2021,34,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Paket Roda 4,Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,21001000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,UMUM/PRIBADI,BARANG MILIK PERORANGAN,0.0,Cinderamata/Kerajinan/Kriya crafts atau jewellery,Ya,BB,Non Eksekusi Sukarela,3,Non Eksekusi Sukarela,175000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,189000000,10,2021,0,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,420000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1050000,8,2021,8,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,700000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1750000,8,2021,1,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,700000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1750000,8,2021,2,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,980000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,2450000,8,2021,4,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,980000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,2450000,8,2021,5,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,420000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1050000,8,2021,2,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,280000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,700000,8,2021,2,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,560000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1400000,8,2021,11,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,420000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1050000,8,2021,14,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,1400000.0,Scrapt R4,Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,3500000,8,2021,11,LAKU,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,194000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,644000000,11,2021,1,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,205000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1012000000,12,2021,1,LAKU,Internet Open Bidding
KPKNL Dumai,PEMERINTAH DAERAH,BARANG MILIK DAERAH,10915000.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,27289000,7,2021,2,LAKU,Internet Open Bidding
KPKNL Padang,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,1000000.0,Lainnya,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,2106090,6,2021,22,LAKU,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Alat Berat/Mesin,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,618000,5,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Paket Roda 4,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,134056000,6,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,7872000,6,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,23508000,7,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,24923000,7,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,20556573,7,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1695000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEJAKSAAN,BARANG RAMPASAN,0.0,Alat Berat/Mesin,Tidak,BB,Eksekusi,1,Eksekusi,40000000,2,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,3100000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1600000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1600000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PEMERINTAH DAERAH,BARANG MILIK DAERAH,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,1100000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK BPJS,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,5500000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,2000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,3,Non Eksekusi Wajib,5500000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,600000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,3000000,11,2021,4,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,600000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,3000000,11,2021,4,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,73153000,7,2021,0,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,2845600.0,Scrapt Besi Tua,Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,7114000,12,2021,3,LAKU,Internet Open Bidding
KPKNL Pekan Baru,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,18119000,4,2021,0,LAKU,Internet Open Bidding
KPKNL Padang,KEMENTERIAN/LEMBAGA,BARANG MILIK BPJS,615000.0,"Roda 2, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,1,Non Eksekusi Wajib,3066667,3,2021,18,LAKU,Internet Open Bidding
KPKNL Dumai,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,54500000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,109000000,5,2021,1,LAKU,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,2350000000,2,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Inventaris,Tidak,BB,Eksekusi,1,Eksekusi,104720000,3,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,3,Eksekusi,10000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,3,Eksekusi,156000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,3,Eksekusi,145000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,3,Eksekusi,139000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,3,Eksekusi,167000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,3,Eksekusi,157000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,3,Eksekusi,157000000,9,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,2900000000,12,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1062670000,12,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG RAMPASAN,0.0,Kapal,Tidak,BB,Eksekusi,2,Eksekusi,80840000,6,2021,0,LAKU,Internet Open Bidding
KPKNL Padang,PEMERINTAH DAERAH,BARANG MILIK DAERAH,62160000.0,"Roda 4, Kendaraan Bermotor",Tidak,BB,Non Eksekusi Wajib,4,Non Eksekusi Wajib,22200000,10,2021,16,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK MUAMALAT INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,2995100000,12,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PENGADILAN,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,652500000,7,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PENGADILAN,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,1605800000,7,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,PENGADILAN,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,427900000,7,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK MAYAPADA INTERNATIONAL, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,180000000,12,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,KURATOR,HARTA PAILIT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,4144000000,5,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,2094750000,6,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,3483300000,11,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,284270000,11,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1218980000,11,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1911000000,11,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,774620000,11,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,459312000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,2296560000,12,2021,1,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,3159772000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,15798860000,12,2021,1,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,280000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,2331910000,12,2021,1,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,423164000,6,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,5514020000,8,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK CENTRAL ASIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,2112203000,11,2021,0,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK OCBC NISP, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,459000000,7,2021,0,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,28000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,140000000,12,2021,1,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,34686000,12,2021,1,LAKU,Internet Open Bidding
KPKNL Pekan Baru,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,92442150,12,2021,0,LAKU,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,651000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,2168800000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,225000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,746700000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,240000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,1200000000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,18000000.0,Tanah,Tidak,BTB,Eksekusi,1,Eksekusi,90000000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,19400000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,97000000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,10000000.0,Tanah,Tidak,BTB,Eksekusi,1,Eksekusi,50000000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,525000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,1747800000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,8000000.0,Bongkaran,Tidak,BB,Non Eksekusi Wajib,1,Non Eksekusi Wajib,16350000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,94000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,281400000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,138000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,416950000,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,39000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,131764500,1,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,147000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,490000000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,371000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,1239600000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,253000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,846500000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,1000000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,4200000000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,1000000000.0,Tanah,Tidak,BTB,Eksekusi,1,Eksekusi,4200000000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,400000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,1500000000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,600000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,2100000000,1,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,132000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,660000000,2,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,45000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,225000000,2,2021,0,TAP,Internet Open Bidding
KPKNL Padang,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,1500000.0,Inventaris,Tidak,BB,Non Eksekusi Wajib,1,Non Eksekusi Wajib,6366575,2,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,UMUM/PRIBADI,BARANG MILIK PERORANGAN,1500000.0,White Good/Home Appliance/Elektronik,Tidak,BB,Non Eksekusi Sukarela,1,Non Eksekusi Sukarela,3300000,2,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,934000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,3116000000,2,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,939000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,3132500000,2,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,209000000.0,Tanah,Tidak,BTB,Eksekusi,1,Eksekusi,694200000,2,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,447000000.0,Tanah,Tidak,BTB,Eksekusi,1,Eksekusi,1487800000,2,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,27000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,90000000,3,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,113000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,375000000,3,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,144000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,480000000,3,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,450000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,1500000000,3,2021,0,BATAL,Internet Open Bidding
KPKNL Padang,PT. PERMODALAN NASIONAL MADANI (PERSERO),PASAL 6 UUHT,130000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,630000000,3,2021,0,BATAL KRN PELUNASAN,Internet Open Bidding
KPKNL Padang,PT. PERMODALAN NASIONAL MADANI (PERSERO),PASAL 6 UUHT,30000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,142520000,3,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,333000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,1112234000,3,2021,0,TAP,Internet Open Bidding
KPKNL Padang,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,260000000.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,1,Eksekusi,868000000,3,2021,0,TAP,Internet Open Bidding
